2.900000000000000000e+01,1.978000000000000000e+03,9.320000000000000284e+00
3.000000000000000000e+01,1.978000000000000000e+03,8.449999999999999289e+00
3.100000000000000000e+01,1.978000000000000000e+03,6.580000000000000071e+00
3.200000000000000000e+01,1.978000000000000000e+03,7.980000000000000426e+00
3.300000000000000000e+01,1.978000000000000000e+03,3.580000000000000071e+00
3.400000000000000000e+01,1.978000000000000000e+03,1.274000000000000021e+01
3.500000000000000000e+01,1.978000000000000000e+03,1.084999999999999964e+01
3.600000000000000000e+01,1.978000000000000000e+03,7.519999999999999574e+00
3.700000000000000000e+01,1.978000000000000000e+03,7.309999999999999609e+00
3.800000000000000000e+01,1.978000000000000000e+03,4.620000000000000107e+00
3.900000000000000000e+01,1.978000000000000000e+03,1.044999999999999929e+01
4.000000000000000000e+01,1.978000000000000000e+03,1.365000000000000036e+01
4.100000000000000000e+01,1.978000000000000000e+03,8.400000000000000355e+00
4.200000000000000000e+01,1.978000000000000000e+03,3.759999999999999787e+00
4.300000000000000000e+01,1.978000000000000000e+03,1.068999999999999950e+01
4.400000000000000000e+01,1.978000000000000000e+03,1.358000000000000007e+01
4.500000000000000000e+01,1.978000000000000000e+03,6.440000000000000391e+00
4.600000000000000000e+01,1.978000000000000000e+03,6.089999999999999858e+00
4.700000000000000000e+01,1.978000000000000000e+03,1.149000000000000021e+01
4.800000000000000000e+01,1.978000000000000000e+03,9.609999999999999432e+00
4.900000000000000000e+01,1.978000000000000000e+03,1.200999999999999979e+01
5.000000000000000000e+01,1.978000000000000000e+03,1.047000000000000064e+01
5.100000000000000000e+01,1.978000000000000000e+03,9.359999999999999432e+00
5.200000000000000000e+01,1.978000000000000000e+03,1.041000000000000014e+01
5.300000000000000000e+01,1.978000000000000000e+03,1.408999999999999986e+01
5.400000000000000000e+01,1.978000000000000000e+03,1.355000000000000071e+01
5.500000000000000000e+01,1.978000000000000000e+03,4.299999999999999822e+00
5.600000000000000000e+01,1.978000000000000000e+03,7.530000000000000249e+00
5.700000000000000000e+01,1.978000000000000000e+03,2.367999999999999972e+01
5.800000000000000000e+01,1.978000000000000000e+03,1.563000000000000078e+01
5.900000000000000000e+01,1.978000000000000000e+03,1.114000000000000057e+01
6.000000000000000000e+01,1.978000000000000000e+03,4.030000000000000249e+00
6.100000000000000000e+01,1.978000000000000000e+03,1.480000000000000071e+01
6.200000000000000000e+01,1.978000000000000000e+03,2.351000000000000156e+01
6.300000000000000000e+01,1.978000000000000000e+03,8.929999999999999716e+00
6.400000000000000000e+01,1.978000000000000000e+03,1.864999999999999858e+01
6.500000000000000000e+01,1.978000000000000000e+03,1.085999999999999943e+01
6.600000000000000000e+01,1.978000000000000000e+03,9.859999999999999432e+00
6.700000000000000000e+01,1.978000000000000000e+03,1.005000000000000071e+01
6.800000000000000000e+01,1.978000000000000000e+03,8.449999999999999289e+00
6.900000000000000000e+01,1.978000000000000000e+03,1.125000000000000000e+01
7.000000000000000000e+01,1.978000000000000000e+03,6.820000000000000284e+00
7.100000000000000000e+01,1.978000000000000000e+03,4.750000000000000000e+00
7.200000000000000000e+01,1.978000000000000000e+03,5.540000000000000036e+00
7.300000000000000000e+01,1.978000000000000000e+03,6.009999999999999787e+00
7.400000000000000000e+01,1.978000000000000000e+03,1.211999999999999922e+01
7.500000000000000000e+01,1.978000000000000000e+03,7.580000000000000071e+00
7.600000000000000000e+01,1.978000000000000000e+03,1.078999999999999915e+01
7.700000000000000000e+01,1.978000000000000000e+03,1.073000000000000043e+01
7.800000000000000000e+01,1.978000000000000000e+03,1.236999999999999922e+01
7.900000000000000000e+01,1.978000000000000000e+03,9.240000000000000213e+00
8.000000000000000000e+01,1.978000000000000000e+03,9.589999999999999858e+00
8.100000000000000000e+01,1.978000000000000000e+03,9.359999999999999432e+00
8.200000000000000000e+01,1.978000000000000000e+03,9.599999999999999645e+00
8.300000000000000000e+01,1.978000000000000000e+03,3.770000000000000018e+00
8.400000000000000000e+01,1.978000000000000000e+03,2.629999999999999893e+00
8.500000000000000000e+01,1.978000000000000000e+03,3.899999999999999911e+00
8.600000000000000000e+01,1.978000000000000000e+03,7.490000000000000213e+00
8.700000000000000000e+01,1.978000000000000000e+03,1.022000000000000064e+01
8.800000000000000000e+01,1.978000000000000000e+03,8.890000000000000568e+00
8.900000000000000000e+01,1.978000000000000000e+03,7.309999999999999609e+00
9.000000000000000000e+01,1.978000000000000000e+03,1.041999999999999993e+01
9.100000000000000000e+01,1.978000000000000000e+03,7.190000000000000391e+00
9.200000000000000000e+01,1.978000000000000000e+03,1.321000000000000085e+01
9.300000000000000000e+01,1.978000000000000000e+03,9.359999999999999432e+00
9.400000000000000000e+01,1.978000000000000000e+03,1.217999999999999972e+01
9.500000000000000000e+01,1.978000000000000000e+03,5.280000000000000249e+00
9.600000000000000000e+01,1.978000000000000000e+03,4.910000000000000142e+00
9.700000000000000000e+01,1.978000000000000000e+03,1.348000000000000043e+01
9.800000000000000000e+01,1.978000000000000000e+03,1.307000000000000028e+01
9.900000000000000000e+01,1.978000000000000000e+03,1.186999999999999922e+01
1.000000000000000000e+02,1.978000000000000000e+03,1.443999999999999950e+01
1.010000000000000000e+02,1.978000000000000000e+03,4.900000000000000355e+00
1.020000000000000000e+02,1.978000000000000000e+03,5.769999999999999574e+00
1.030000000000000000e+02,1.978000000000000000e+03,5.190000000000000391e+00
1.040000000000000000e+02,1.978000000000000000e+03,8.789999999999999147e+00
1.050000000000000000e+02,1.978000000000000000e+03,9.679999999999999716e+00
1.060000000000000000e+02,1.978000000000000000e+03,8.060000000000000497e+00
1.070000000000000000e+02,1.978000000000000000e+03,7.790000000000000036e+00
1.080000000000000000e+02,1.978000000000000000e+03,4.730000000000000426e+00
1.090000000000000000e+02,1.978000000000000000e+03,4.690000000000000391e+00
1.100000000000000000e+02,1.978000000000000000e+03,6.929999999999999716e+00
1.110000000000000000e+02,1.978000000000000000e+03,8.099999999999999645e+00
1.120000000000000000e+02,1.978000000000000000e+03,1.425000000000000000e+01
1.130000000000000000e+02,1.978000000000000000e+03,8.789999999999999147e+00
1.140000000000000000e+02,1.978000000000000000e+03,8.349999999999999645e+00
1.150000000000000000e+02,1.978000000000000000e+03,1.680000000000000071e+01
1.160000000000000000e+02,1.978000000000000000e+03,4.429999999999999716e+00
1.170000000000000000e+02,1.978000000000000000e+03,3.549999999999999822e+00
1.180000000000000000e+02,1.978000000000000000e+03,9.820000000000000284e+00
1.190000000000000000e+02,1.978000000000000000e+03,1.066999999999999993e+01
1.200000000000000000e+02,1.978000000000000000e+03,4.059999999999999609e+00
1.210000000000000000e+02,1.978000000000000000e+03,7.650000000000000355e+00
1.220000000000000000e+02,1.978000000000000000e+03,3.279999999999999805e+00
1.230000000000000000e+02,1.978000000000000000e+03,8.460000000000000853e+00
1.240000000000000000e+02,1.978000000000000000e+03,1.339000000000000057e+01
1.250000000000000000e+02,1.978000000000000000e+03,8.179999999999999716e+00
1.260000000000000000e+02,1.978000000000000000e+03,7.730000000000000426e+00
1.270000000000000000e+02,1.978000000000000000e+03,5.240000000000000213e+00
1.280000000000000000e+02,1.978000000000000000e+03,3.959999999999999964e+00
1.290000000000000000e+02,1.978000000000000000e+03,7.139999999999999680e+00
1.300000000000000000e+02,1.978000000000000000e+03,5.320000000000000284e+00
1.310000000000000000e+02,1.978000000000000000e+03,9.779999999999999361e+00
1.320000000000000000e+02,1.978000000000000000e+03,3.160000000000000142e+00
1.330000000000000000e+02,1.978000000000000000e+03,3.759999999999999787e+00
1.340000000000000000e+02,1.978000000000000000e+03,3.399999999999999911e+00
1.350000000000000000e+02,1.978000000000000000e+03,4.370000000000000107e+00
1.360000000000000000e+02,1.978000000000000000e+03,3.660000000000000142e+00
1.370000000000000000e+02,1.978000000000000000e+03,4.360000000000000320e+00
1.380000000000000000e+02,1.978000000000000000e+03,2.830000000000000071e+00
1.390000000000000000e+02,1.978000000000000000e+03,1.620000000000000107e+00
1.400000000000000000e+02,1.978000000000000000e+03,1.760000000000000009e+00
1.410000000000000000e+02,1.978000000000000000e+03,2.970000000000000195e+00
1.420000000000000000e+02,1.978000000000000000e+03,3.879999999999999893e+00
1.430000000000000000e+02,1.978000000000000000e+03,9.310000000000000497e+00
1.440000000000000000e+02,1.978000000000000000e+03,2.689999999999999947e+00
1.450000000000000000e+02,1.978000000000000000e+03,4.150000000000000355e+00
1.460000000000000000e+02,1.978000000000000000e+03,9.839999999999999858e+00
1.470000000000000000e+02,1.978000000000000000e+03,3.149999999999999911e+00
1.480000000000000000e+02,1.978000000000000000e+03,3.009999999999999787e+00
1.490000000000000000e+02,1.978000000000000000e+03,5.179999999999999716e+00
1.500000000000000000e+02,1.978000000000000000e+03,3.930000000000000160e+00
1.510000000000000000e+02,1.978000000000000000e+03,8.890000000000000568e+00
1.520000000000000000e+02,1.978000000000000000e+03,1.533000000000000007e+01
1.530000000000000000e+02,1.978000000000000000e+03,1.709999999999999964e+00
1.540000000000000000e+02,1.978000000000000000e+03,6.500000000000000222e-01
1.550000000000000000e+02,1.978000000000000000e+03,4.410000000000000142e+00
1.560000000000000000e+02,1.978000000000000000e+03,4.059999999999999609e+00
1.570000000000000000e+02,1.978000000000000000e+03,2.479999999999999982e+00
1.580000000000000000e+02,1.978000000000000000e+03,1.739999999999999991e+00
1.590000000000000000e+02,1.978000000000000000e+03,6.899999999999999467e-01
1.600000000000000000e+02,1.978000000000000000e+03,7.199999999999999734e-01
1.610000000000000000e+02,1.978000000000000000e+03,5.999999999999999778e-01
1.620000000000000000e+02,1.978000000000000000e+03,2.490000000000000213e+00
1.630000000000000000e+02,1.978000000000000000e+03,1.080000000000000071e+00
1.640000000000000000e+02,1.978000000000000000e+03,1.409999999999999920e+00
1.650000000000000000e+02,1.978000000000000000e+03,6.099999999999999867e-01
1.660000000000000000e+02,1.978000000000000000e+03,1.320000000000000062e+00
1.670000000000000000e+02,1.978000000000000000e+03,4.799999999999999822e-01
1.680000000000000000e+02,1.978000000000000000e+03,8.000000000000000444e-01
1.690000000000000000e+02,1.978000000000000000e+03,3.499999999999999778e-01
1.700000000000000000e+02,1.978000000000000000e+03,1.530000000000000027e+00
1.710000000000000000e+02,1.978000000000000000e+03,1.780000000000000027e+00
1.720000000000000000e+02,1.978000000000000000e+03,6.899999999999999467e-01
1.730000000000000000e+02,1.978000000000000000e+03,4.600000000000000200e-01
1.740000000000000000e+02,1.978000000000000000e+03,5.400000000000000355e-01
1.750000000000000000e+02,1.978000000000000000e+03,3.200000000000000067e-01
1.760000000000000000e+02,1.978000000000000000e+03,2.600000000000000089e-01
1.770000000000000000e+02,1.978000000000000000e+03,3.800000000000000044e-01
1.780000000000000000e+02,1.978000000000000000e+03,4.899999999999999911e-01
1.790000000000000000e+02,1.978000000000000000e+03,7.199999999999999734e-01
1.800000000000000000e+02,1.978000000000000000e+03,3.099999999999999978e-01
1.810000000000000000e+02,1.978000000000000000e+03,6.999999999999999556e-01
1.820000000000000000e+02,1.978000000000000000e+03,9.200000000000000400e-01
1.830000000000000000e+02,1.978000000000000000e+03,1.300000000000000044e+00
1.840000000000000000e+02,1.978000000000000000e+03,1.189999999999999947e+00
1.850000000000000000e+02,1.978000000000000000e+03,1.949999999999999956e+00
1.860000000000000000e+02,1.978000000000000000e+03,9.899999999999999911e-01
1.870000000000000000e+02,1.978000000000000000e+03,1.000000000000000000e+00
1.880000000000000000e+02,1.978000000000000000e+03,3.220000000000000195e+00
1.890000000000000000e+02,1.978000000000000000e+03,2.029999999999999805e+00
1.900000000000000000e+02,1.978000000000000000e+03,1.580000000000000071e+00
1.910000000000000000e+02,1.978000000000000000e+03,3.240000000000000213e+00
1.920000000000000000e+02,1.978000000000000000e+03,2.359999999999999876e+00
1.930000000000000000e+02,1.978000000000000000e+03,4.269999999999999574e+00
1.940000000000000000e+02,1.978000000000000000e+03,2.620000000000000107e+00
1.950000000000000000e+02,1.978000000000000000e+03,2.600000000000000089e+00
1.960000000000000000e+02,1.978000000000000000e+03,1.310000000000000053e+00
1.970000000000000000e+02,1.978000000000000000e+03,7.199999999999999734e-01
1.980000000000000000e+02,1.978000000000000000e+03,3.000000000000000000e+00
1.990000000000000000e+02,1.978000000000000000e+03,1.560000000000000053e+00
2.000000000000000000e+02,1.978000000000000000e+03,5.299999999999999822e+00
2.010000000000000000e+02,1.978000000000000000e+03,1.000000000000000000e+00
2.020000000000000000e+02,1.978000000000000000e+03,9.200000000000000400e-01
2.030000000000000000e+02,1.978000000000000000e+03,1.610000000000000098e+00
2.040000000000000000e+02,1.978000000000000000e+03,3.029999999999999805e+00
2.050000000000000000e+02,1.978000000000000000e+03,3.680000000000000160e+00
2.060000000000000000e+02,1.978000000000000000e+03,5.559999999999999609e+00
2.070000000000000000e+02,1.978000000000000000e+03,3.040000000000000036e+00
2.080000000000000000e+02,1.978000000000000000e+03,4.190000000000000391e+00
2.090000000000000000e+02,1.978000000000000000e+03,3.560000000000000053e+00
2.100000000000000000e+02,1.978000000000000000e+03,1.399999999999999911e+00
2.110000000000000000e+02,1.978000000000000000e+03,3.599999999999999867e-01
2.120000000000000000e+02,1.978000000000000000e+03,6.099999999999999867e-01
2.130000000000000000e+02,1.978000000000000000e+03,8.499999999999999778e-01
2.140000000000000000e+02,1.978000000000000000e+03,4.000000000000000222e-01
2.150000000000000000e+02,1.978000000000000000e+03,5.799999999999999600e-01
2.160000000000000000e+02,1.978000000000000000e+03,1.000000000000000056e-01
2.170000000000000000e+02,1.978000000000000000e+03,2.800000000000000266e-01
2.180000000000000000e+02,1.978000000000000000e+03,2.000000000000000042e-02
2.190000000000000000e+02,1.978000000000000000e+03,8.999999999999999667e-02
2.200000000000000000e+02,1.978000000000000000e+03,2.000000000000000042e-02
2.210000000000000000e+02,1.978000000000000000e+03,1.300000000000000044e-01
2.220000000000000000e+02,1.978000000000000000e+03,2.899999999999999800e-01
2.230000000000000000e+02,1.978000000000000000e+03,8.999999999999999667e-02
2.240000000000000000e+02,1.978000000000000000e+03,2.000000000000000111e-01
2.250000000000000000e+02,1.978000000000000000e+03,4.099999999999999756e-01
2.260000000000000000e+02,1.978000000000000000e+03,2.600000000000000089e-01
2.270000000000000000e+02,1.978000000000000000e+03,2.000000000000000042e-02
2.280000000000000000e+02,1.978000000000000000e+03,1.000000000000000021e-02
2.290000000000000000e+02,1.978000000000000000e+03,7.000000000000000666e-02
2.300000000000000000e+02,1.978000000000000000e+03,1.199999999999999956e-01
2.310000000000000000e+02,1.978000000000000000e+03,2.999999999999999889e-02
2.320000000000000000e+02,1.978000000000000000e+03,8.800000000000000044e-01
2.330000000000000000e+02,1.978000000000000000e+03,9.899999999999999911e-01
2.340000000000000000e+02,1.978000000000000000e+03,2.459999999999999964e+00
2.350000000000000000e+02,1.978000000000000000e+03,2.899999999999999800e-01
2.360000000000000000e+02,1.978000000000000000e+03,1.280000000000000027e+00
2.370000000000000000e+02,1.978000000000000000e+03,2.500000000000000000e-01
2.380000000000000000e+02,1.978000000000000000e+03,7.000000000000000666e-02
2.390000000000000000e+02,1.978000000000000000e+03,1.139999999999999902e+00
2.400000000000000000e+02,1.978000000000000000e+03,6.600000000000000311e-01
2.410000000000000000e+02,1.978000000000000000e+03,4.299999999999999933e-01
2.420000000000000000e+02,1.978000000000000000e+03,4.500000000000000111e-01
2.430000000000000000e+02,1.978000000000000000e+03,1.219999999999999973e+00
2.440000000000000000e+02,1.978000000000000000e+03,1.500000000000000000e+00
2.450000000000000000e+02,1.978000000000000000e+03,1.909999999999999920e+00
2.460000000000000000e+02,1.978000000000000000e+03,3.979999999999999982e+00
2.470000000000000000e+02,1.978000000000000000e+03,6.910000000000000142e+00
2.480000000000000000e+02,1.978000000000000000e+03,2.439999999999999947e+00
2.490000000000000000e+02,1.978000000000000000e+03,3.599999999999999867e-01
2.500000000000000000e+02,1.978000000000000000e+03,8.699999999999999956e-01
2.510000000000000000e+02,1.978000000000000000e+03,1.239999999999999991e+00
2.520000000000000000e+02,1.978000000000000000e+03,5.009999999999999787e+00
2.530000000000000000e+02,1.978000000000000000e+03,1.010999999999999943e+01
2.540000000000000000e+02,1.978000000000000000e+03,6.400000000000000355e+00
2.550000000000000000e+02,1.978000000000000000e+03,5.320000000000000284e+00
2.560000000000000000e+02,1.978000000000000000e+03,7.919999999999999929e+00
2.570000000000000000e+02,1.978000000000000000e+03,5.990000000000000213e+00
2.580000000000000000e+02,1.978000000000000000e+03,2.319999999999999840e+00
2.590000000000000000e+02,1.978000000000000000e+03,3.890000000000000124e+00
2.600000000000000000e+02,1.978000000000000000e+03,3.029999999999999805e+00
2.610000000000000000e+02,1.978000000000000000e+03,3.250000000000000000e+00
2.620000000000000000e+02,1.978000000000000000e+03,3.029999999999999805e+00
2.630000000000000000e+02,1.978000000000000000e+03,2.600000000000000089e+00
2.640000000000000000e+02,1.978000000000000000e+03,4.870000000000000107e+00
2.650000000000000000e+02,1.978000000000000000e+03,4.059999999999999609e+00
2.660000000000000000e+02,1.978000000000000000e+03,8.609999999999999432e+00
2.670000000000000000e+02,1.978000000000000000e+03,8.119999999999999218e+00
2.680000000000000000e+02,1.978000000000000000e+03,4.330000000000000071e+00
2.690000000000000000e+02,1.978000000000000000e+03,3.049999999999999822e+00
2.700000000000000000e+02,1.978000000000000000e+03,1.770000000000000018e+00
2.710000000000000000e+02,1.978000000000000000e+03,9.990000000000000213e+00
2.720000000000000000e+02,1.978000000000000000e+03,1.036999999999999922e+01
2.730000000000000000e+02,1.978000000000000000e+03,3.879999999999999893e+00
2.740000000000000000e+02,1.978000000000000000e+03,4.450000000000000178e+00
2.750000000000000000e+02,1.978000000000000000e+03,5.200000000000000178e+00
2.760000000000000000e+02,1.978000000000000000e+03,6.450000000000000178e+00
2.770000000000000000e+02,1.978000000000000000e+03,4.440000000000000391e+00
2.780000000000000000e+02,1.978000000000000000e+03,6.009999999999999787e+00
2.790000000000000000e+02,1.978000000000000000e+03,5.599999999999999645e+00
2.800000000000000000e+02,1.978000000000000000e+03,6.809999999999999609e+00
2.810000000000000000e+02,1.978000000000000000e+03,4.780000000000000249e+00
2.820000000000000000e+02,1.978000000000000000e+03,4.870000000000000107e+00
2.830000000000000000e+02,1.978000000000000000e+03,3.319999999999999840e+00
2.840000000000000000e+02,1.978000000000000000e+03,4.929999999999999716e+00
2.850000000000000000e+02,1.978000000000000000e+03,9.890000000000000568e+00
2.860000000000000000e+02,1.978000000000000000e+03,7.299999999999999822e+00
2.870000000000000000e+02,1.978000000000000000e+03,3.859999999999999876e+00
2.880000000000000000e+02,1.978000000000000000e+03,6.959999999999999964e+00
2.890000000000000000e+02,1.978000000000000000e+03,1.899999999999999911e+00
2.900000000000000000e+02,1.978000000000000000e+03,8.789999999999999147e+00
2.910000000000000000e+02,1.978000000000000000e+03,7.490000000000000213e+00
2.920000000000000000e+02,1.978000000000000000e+03,1.899999999999999911e+00
2.930000000000000000e+02,1.978000000000000000e+03,1.091000000000000014e+01
2.940000000000000000e+02,1.978000000000000000e+03,9.759999999999999787e+00
2.950000000000000000e+02,1.978000000000000000e+03,8.570000000000000284e+00
2.960000000000000000e+02,1.978000000000000000e+03,8.000000000000000000e+00
2.970000000000000000e+02,1.978000000000000000e+03,4.769999999999999574e+00
2.980000000000000000e+02,1.978000000000000000e+03,9.800000000000000711e+00
2.990000000000000000e+02,1.978000000000000000e+03,3.799999999999999822e+00
3.000000000000000000e+02,1.978000000000000000e+03,5.179999999999999716e+00
3.010000000000000000e+02,1.978000000000000000e+03,1.040000000000000036e+00
3.020000000000000000e+02,1.978000000000000000e+03,1.689999999999999947e+00
3.030000000000000000e+02,1.978000000000000000e+03,1.919999999999999929e+00
3.040000000000000000e+02,1.978000000000000000e+03,5.410000000000000142e+00
3.050000000000000000e+02,1.978000000000000000e+03,3.740000000000000213e+00
3.060000000000000000e+02,1.978000000000000000e+03,1.042999999999999972e+01
3.070000000000000000e+02,1.978000000000000000e+03,3.060000000000000053e+00
3.080000000000000000e+02,1.978000000000000000e+03,4.450000000000000178e+00
3.090000000000000000e+02,1.978000000000000000e+03,5.759999999999999787e+00
3.100000000000000000e+02,1.978000000000000000e+03,1.141000000000000014e+01
3.110000000000000000e+02,1.978000000000000000e+03,3.660000000000000142e+00
3.120000000000000000e+02,1.978000000000000000e+03,5.000000000000000000e+00
3.130000000000000000e+02,1.978000000000000000e+03,6.040000000000000036e+00
3.140000000000000000e+02,1.978000000000000000e+03,4.940000000000000391e+00
3.150000000000000000e+02,1.978000000000000000e+03,6.049999999999999822e+00
3.160000000000000000e+02,1.978000000000000000e+03,1.322000000000000064e+01
3.170000000000000000e+02,1.978000000000000000e+03,5.690000000000000391e+00
3.180000000000000000e+02,1.978000000000000000e+03,3.149999999999999911e+00
3.190000000000000000e+02,1.978000000000000000e+03,2.240000000000000213e+00
3.200000000000000000e+02,1.978000000000000000e+03,8.990000000000000213e+00
3.210000000000000000e+02,1.978000000000000000e+03,5.139999999999999680e+00
3.220000000000000000e+02,1.978000000000000000e+03,3.140000000000000124e+00
3.230000000000000000e+02,1.978000000000000000e+03,1.830000000000000071e+00
3.240000000000000000e+02,1.978000000000000000e+03,7.610000000000000320e+00
3.250000000000000000e+02,1.978000000000000000e+03,9.630000000000000782e+00
3.260000000000000000e+02,1.978000000000000000e+03,4.519999999999999574e+00
3.270000000000000000e+02,1.978000000000000000e+03,8.359999999999999432e+00
3.280000000000000000e+02,1.978000000000000000e+03,4.179999999999999716e+00
3.290000000000000000e+02,1.978000000000000000e+03,1.979999999999999982e+00
3.300000000000000000e+02,1.978000000000000000e+03,3.740000000000000213e+00
3.310000000000000000e+02,1.978000000000000000e+03,2.629999999999999893e+00
3.320000000000000000e+02,1.978000000000000000e+03,5.009999999999999787e+00
3.330000000000000000e+02,1.978000000000000000e+03,1.300000000000000000e+01
3.340000000000000000e+02,1.978000000000000000e+03,9.089999999999999858e+00
3.350000000000000000e+02,1.978000000000000000e+03,1.739999999999999858e+01
3.360000000000000000e+02,1.978000000000000000e+03,1.403999999999999915e+01
3.370000000000000000e+02,1.978000000000000000e+03,9.019999999999999574e+00
3.380000000000000000e+02,1.978000000000000000e+03,1.208000000000000007e+01
3.390000000000000000e+02,1.978000000000000000e+03,1.069999999999999929e+01
3.400000000000000000e+02,1.978000000000000000e+03,1.067999999999999972e+01
3.410000000000000000e+02,1.978000000000000000e+03,9.390000000000000568e+00
3.420000000000000000e+02,1.978000000000000000e+03,6.330000000000000071e+00
3.430000000000000000e+02,1.978000000000000000e+03,8.289999999999999147e+00
3.440000000000000000e+02,1.978000000000000000e+03,1.366000000000000014e+01
3.450000000000000000e+02,1.978000000000000000e+03,1.311999999999999922e+01
3.460000000000000000e+02,1.978000000000000000e+03,1.272000000000000064e+01
3.470000000000000000e+02,1.978000000000000000e+03,1.073000000000000043e+01
3.480000000000000000e+02,1.978000000000000000e+03,3.839999999999999858e+00
3.490000000000000000e+02,1.978000000000000000e+03,1.231000000000000050e+01
3.500000000000000000e+02,1.978000000000000000e+03,2.033999999999999986e+01
3.510000000000000000e+02,1.978000000000000000e+03,7.049999999999999822e+00
3.520000000000000000e+02,1.978000000000000000e+03,3.290000000000000036e+00
3.530000000000000000e+02,1.978000000000000000e+03,1.432000000000000028e+01
3.540000000000000000e+02,1.978000000000000000e+03,1.751000000000000156e+01
3.550000000000000000e+02,1.978000000000000000e+03,7.519999999999999574e+00
3.560000000000000000e+02,1.978000000000000000e+03,1.268999999999999950e+01
3.570000000000000000e+02,1.978000000000000000e+03,8.839999999999999858e+00
3.580000000000000000e+02,1.978000000000000000e+03,8.029999999999999361e+00
3.590000000000000000e+02,1.978000000000000000e+03,1.239000000000000057e+01
3.600000000000000000e+02,1.978000000000000000e+03,1.346000000000000085e+01
3.610000000000000000e+02,1.978000000000000000e+03,1.574000000000000021e+01
3.620000000000000000e+02,1.978000000000000000e+03,5.490000000000000213e+00
3.630000000000000000e+02,1.978000000000000000e+03,6.280000000000000249e+00
3.640000000000000000e+02,1.978000000000000000e+03,9.539999999999999147e+00
3.650000000000000000e+02,1.978000000000000000e+03,1.025000000000000000e+01
1.000000000000000000e+00,1.979000000000000000e+03,5.980000000000000426e+00
2.000000000000000000e+00,1.979000000000000000e+03,8.390000000000000568e+00
3.000000000000000000e+00,1.979000000000000000e+03,6.459999999999999964e+00
4.000000000000000000e+00,1.979000000000000000e+03,1.725000000000000000e+01
5.000000000000000000e+00,1.979000000000000000e+03,1.035999999999999943e+01
6.000000000000000000e+00,1.979000000000000000e+03,4.379999999999999893e+00
7.000000000000000000e+00,1.979000000000000000e+03,1.028999999999999915e+01
8.000000000000000000e+00,1.979000000000000000e+03,1.201999999999999957e+01
9.000000000000000000e+00,1.979000000000000000e+03,1.255000000000000071e+01
1.000000000000000000e+01,1.979000000000000000e+03,6.620000000000000107e+00
1.100000000000000000e+01,1.979000000000000000e+03,7.000000000000000000e+00
1.200000000000000000e+01,1.979000000000000000e+03,7.940000000000000391e+00
1.300000000000000000e+01,1.979000000000000000e+03,8.259999999999999787e+00
1.400000000000000000e+01,1.979000000000000000e+03,8.730000000000000426e+00
1.500000000000000000e+01,1.979000000000000000e+03,1.536999999999999922e+01
1.600000000000000000e+01,1.979000000000000000e+03,1.474000000000000021e+01
1.700000000000000000e+01,1.979000000000000000e+03,9.910000000000000142e+00
1.800000000000000000e+01,1.979000000000000000e+03,1.152999999999999936e+01
1.900000000000000000e+01,1.979000000000000000e+03,7.860000000000000320e+00
2.000000000000000000e+01,1.979000000000000000e+03,1.035999999999999943e+01
2.100000000000000000e+01,1.979000000000000000e+03,5.690000000000000391e+00
2.200000000000000000e+01,1.979000000000000000e+03,5.830000000000000071e+00
2.300000000000000000e+01,1.979000000000000000e+03,1.433000000000000007e+01
